source_key	jambu_id	id_basis	headword	gloss	tags	accent_type	turner	first_proto_form	proto_accent_nucleus	proto_nuclei	etymology	inflection
liljegren-LX000669	f_k25eglkdypady	source-key alias	dhoóṛoo niigiraá	since yesterday	multiword-expression	multiple				0		
liljegren-LX000670	f_bj33vifiqb57i	source-key alias	dhooṛúku	yesterday's; younger	adj	short-or-diphthong				0		Inflection: Reg (Fem): dhooṛúki; Morphemic form: dhoóṛ-uk-
liljegren-LX000671	f_yzdlwulp7kem2	source-key alias	dhráac̣	grape	noun f Palula-noun-class-a	first-mora	6628	drā́kṣā-	1	2	drā́kṣā- 'vine, grape (fem)' (T: 6628)	Inflection: a-decl (Obl, pl): -a; Morphemic form: dhrac̣
liljegren-LX000672	f_t2e7y5kyrseiu	source-key alias	dhraáǰa	to be stretched out, grow tall, grow long	verb intr Palula-verb-class-L-consonant	second-mora	14633	†*drāhyatē		3	†*drāhyatē 'is stretched out' (T: 14633)	Inflection: L:cons (Prs): dhraǰáanu, (Pfv): dhraǰílu, (Cv): dhraǰí, (Imp): dhráaǰ; Morphemic form: dhraǰ-
liljegren-LX000673	f_hfpcdelmt6oie	source-key alias	dhraǰóo	to stretch sth out	verb tr Palula-verb-class-L-a	first-mora				0		Inflection: L:a (Prs): dhraǰaáanu, (Pfv): dhraǰóolu, (Cv): dhraǰaá, (Imp): dhraǰá; Morphemic form: dhraǰ-á-
liljegren-LX000674	f_nbxo2prtbe7ru	source-key alias	dhrakíi	to pull, draw	verb tr Palula-verb-class-L-e	first-mora	6613	*drakk-		1	*drakk- 'drag' (T: 6613)	Inflection: L:e (Prs): dhrakáanu, (Pfv): dhrakílu, (Cv): dhrakí, (Imp): dhraká; Morphemic form: dhrak-é-
liljegren-LX000675	f_mlodxtfudvr26	source-key alias	dhreég	stretched out, lying	adj indecl	second-mora	6568	dairghá-	2	2	dairghá- 'length (neut)' (T: 6568)	Usage: Primarily used as a non-verb element in complex predicates.
liljegren-LX000676	f_3e43y4bfusvve	source-key alias	dhreég díi	to lay down, stretch out	verb intr compound conjunct-verb incorporating	multiple				0		
liljegren-LX000677	f_sz4ysjujurwly	source-key alias	dhriikíi	to scratch, scrape	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): dhriikáanu, (Pfv): dhriikílu, (Cv): dhriikí, (Imp): dhriiká; Morphemic form: dhríik-é-
liljegren-LX000678	f_rp4nzml2sxcy4	source-key alias	dhríṣṭu	saw (masc sg)	verb tr	short-or-diphthong				0		
liljegren-LX000679	f_dft5qx5x6chky	source-key alias	dhrigóokam	of length; of hight	adv manner	first-mora				0		
liljegren-LX000680	f_u5326otvtzozy	source-key alias	dhrígu	long, tall	adj	short-or-diphthong	6368	dīrghá-	2	2	dīrghá- 'long, tall, deep' (T: 6368)	Inflection: Reg (Fem): dhrígi; Morphemic form: dhríg-
liljegren-LX000681	f_ozxoc7v6tqizy	source-key alias	dhrumanaám	early evening (appr. 6-7 pm)	noun m	second-mora				0		
liljegren-LX000682	f_qkuc5sn57e4ze	source-key alias	dhrúuk	stream; streambed, gorge	noun m Palula-noun-class-a	first-mora	6429	durgá-	2	2	durgá- 'impassable; difficult passage, danger' (T: 6429)	Inflection: a-decl (Obl, pl): -a
liljegren-LX000683	f_4m5kpggdgtylc	source-key alias	dhruusíi	to sip, drink	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): dhruusáanu, (Pfv): dhruusílu, (Cv): dhruusí, (Imp): dhruusá; Morphemic form: dhrúus-é
liljegren-LX000684	f_gxslzxzth47ny	source-key alias	dhrúu~ṣ	Drosh (bazaar town in southern Chitral); sub-district (tehsil) centre for the area where Palula is spoken	noun m proper-noun Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl): -a
liljegren-LX000685	f_vbisxa6xhdg4k	source-key alias	dhueé	both	determiner	second-mora				0		
liljegren-LX000686	f_vbisxa6xhdg4k	unique cited original and full etymology	dhueé	both, the two of them	pron indef interr	second-mora				0		
liljegren-LX000687	f_7w7n5b5ycsrzy	source-key alias	dhuím	two (agr: non-nom)	num	short-or-diphthong				0		
liljegren-LX000688	f_t37dvbhdlam7i	source-key alias	dhuíma	second	determiner	short-or-diphthong				0		
liljegren-LX000689	f_mg5uosarum5qm	source-key alias	dhuimeém	both (obl)	pron indef interr	second-mora				0		
liljegren-dhun	f_rhws6ze5c7loa	source-key alias	dhun	fog	noun f Palula-noun-class-i	implicit-short				0		Inflection: i-decl (Obl): -í
liljegren-LX000690	f_2adqvm573oi7g	source-key alias	dhuniaá	brideprice	noun m	second-mora				0		
liljegren-dhut	f_o2hsfxynchqbg	source-key alias	dhut	mouth	noun m Palula-noun-class-a	implicit-short	5853	*dutta-,*dhutta-		4	*dutta-,*dhutta- 'beak, trunk, snout; contemptous term for mouth (neut)' (T: 5853)	Inflection: a-decl (Obl, pl): -a
liljegren-LX000691	f_5ugo4lmitkoae	source-key alias	dhuumíi	smoke, fume	noun f Palula-noun-class-a	first-mora	6849	dhūmikā-		3	dhūmikā- 'smoke; fog (fem)' (T: 6849)	Inflection: a-decl (Obl): -a
liljegren-LX000692	f_ilhktbc72rgzg	source-key alias	dhuúr thíi	to separate (from), divide	verb tr compound conjunct-verb incorporating	multiple				0		
liljegren-LX000693	f_sazczz3jtup2g	source-key alias	dhúura	far away; away	adv spatial	first-mora	6495	dūrá-	2	2	dūrá- 'distant; distance (neut)' (T: 6495)	
liljegren-LX000694	f_tr32nkxb42jvk	source-key alias	dhuurá	separately	adv manner	short-or-diphthong				0		
liljegren-LX000695	f_54ezihhat6k3u	source-key alias	dhuyáama	second; the other	determiner	first-mora				0		
liljegren-LX000696	f_drydonmaob7e6	source-key alias	díi	to give, put	verb tr Palula-verb-class-T	first-mora	6141	dádāti	1	3	dádāti 'gives' (T: 6141) ; *ditta 'given' (T: 6140)	Inflection: T (Prs): dáanu, (Pfv): dítu, (Cv): de, (Imp): da; Morphemic form: de-, dit-; Usage: Used in a large number of complex predicates
liljegren-LX000697	f_6opl2cdoryeie	source-key alias	díi	from; (out) of; than; with	postp	first-mora				0		Restriction: With preceding oblique nominal argument or an accusative pro-form.
liljegren-LX000698	f_6opl2cdoryeie	unique cited original and full etymology	díi	to fall, come upon, strike	verb intr Palula-verb-class-T	first-mora				0		Inflection: T (Prs): dáanu, (Pfv): dítu, (Cv): de; Morphemic form: de-, dit-; Usage: Used in a large number of complex predicates
liljegren-LX000699	f_6blpwrsoh5mrs	source-key alias	díi dhúura	far from, away from	multiword-expression	multiple				0		Restriction: With preceding oblique nominal argument.
liljegren-LX000700	f_3jsmrjd4wj5vk	source-key alias	díi ɣéer	without	multiword-expression loanword loan:Arabic loan:Persian	multiple		Origin:		2	Origin: Persian (Arabic)?: ba-ɣair	
liljegren-LX000701	f_io4kqzyrdap7m	source-key alias	díi maxadúši	before, prior to	multiword-expression	multiple				0		
liljegren-LX000702	f_2bmmma5mzi3ro	source-key alias	díi muṣṭú	before, prior to	multiword-expression	multiple				0		
liljegren-LX000703	f_mg5mx3zylkvrq	source-key alias	díir	brother-in-law; a woman's husband's brother	noun m Palula-noun-class-a	first-mora	6546	dēvará-,	3	3	dēvará-, dḗvara- 'husband's younger brother' (T: 6546)	Inflection: a-decl (Obl, pl): -a; Morphemic form: déer
liljegren-LX000704	f_p3hg4ip75suxu	source-key alias	díiš	(home) village	noun m Palula-noun-class-a	first-mora	6547	dēšá	2	2	dēšá 'point, region, part; province, country (masc)' (T: 6547)	Inflection: a-decl (Obl, pl): -a; Morphemic form: déeš
liljegren-LX000705	f_xap43gnjpdgxs	source-key alias	dimaáɣ	brain; mind	noun f Palula-noun-class-i loanword loan:Arabic loan:Persian loan:Urdu	second-mora		Origin:		2	Origin: Urdu/Persian (Arabic): dimaaɣ	Inflection: i-decl (Obl): dimeeɣí
liljegren-LX000706	f_wpeaec7o5z6oc	source-key alias	díṛi	she-goat (kept in the house and not sent to the pastures)	noun f Palula-noun-class-m	short-or-diphthong				0		Inflection: m-decl (Pl): ̥-m
liljegren-LX000707	f_wusomtlijusyu	unique cited original and full etymology	diṣṭ	hand-span (as a measure)	noun f Palula-noun-class-i	implicit-short	6343	diṣṭi-		2	diṣṭi- 'a measure of length (fem)' (T: 6343)	Inflection: i-decl (Obl, pl): -í
liljegren-LX000708	f_roprov6ncsuhw	source-key alias	dítu	gave, put (masc sg)	verb tr	short-or-diphthong				0		
liljegren-LX000709	f_roprov6ncsuhw	unique cited original and full etymology	dítu	fell, came upon, stroke (masc sg)	verb tr	short-or-diphthong				0		
liljegren-LX000710	f_xxnzd7znxqaf6	source-key alias	diwiší	two years old male goat	noun m Palula-noun-class-a	short-or-diphthong				0		Inflection: a-decl (Pl): -á
liljegren-LX000711	f_y3vozhhno6ssw	source-key alias	dóodu	grandfather; father's father; forefather	noun m Palula-noun-class-a	first-mora	6261	*dādda-		2	*dādda- 'father or other elderly relative' (T: 6261)	Inflection: a-decl (Obl, pl): dóoda, (Voc): dóod
liljegren-LX000712	f_x2v7r5x7sm5i2	source-key alias	doóst	friend	noun m Palula-noun-class-a loanword loan:Persian loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Persian): dost	Inflection: a-decl (Obl): -á, (Pl): -aán
liljegren-LX000713	f_46tdibc45ebjk	source-key alias	doostí	friendship	noun f	short-or-diphthong				0		
liljegren-LX000714	f_rw6d6nooknqzi	source-key alias	doozáx	hell	noun f Palula-noun-class-i loanword loan:Persian	short-or-diphthong		Origin:		2	Origin: Persian: dozax	Inflection: i-decl (Obl): -í
liljegren-LX000715	f_cel2yl2peauj2	source-key alias	duaá	prayer; request	noun m Palula-noun-class-aan loanword loan:Arabic loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Arabic): duˈaa	Inflection: aan-decl (Pl): duagaán; Usage: Primarily used as a non-verb element in complex predicates
liljegren-LX000716	f_ff4kendv2i3rw	source-key alias	duaá thíi	to pray, plead with	verb tr compound conjunct-verb non-incorporating	multiple				0		Restriction: Masc agr with non-verb element in pfv
liljegren-LX000717	f_elysacpqb4ooi	source-key alias	dubaará	again	adv temporal loanword loan:Pashto loan:Persian	short-or-diphthong		Origin:		2	Origin: Pashto (Persian): do-baara	
liljegren-LX000718	f_gotyo7qph4em4	source-key alias	dúbhiša	forty (two twenties)	num	short-or-diphthong				0		
liljegren-LX000719	f_cwu5bfuks6kna	source-key alias	dúbhišee áak	forty-one (two twenties and one)	multiword-expression	multiple				0		
liljegren-LX000720	f_bn7zu2imbsrzw	source-key alias	dúbhišee áaṣṭ	forty-eight (two twenties and eight)	multiword-expression	multiple				0		
liljegren-LX000721	f_ssrfpz636qvws	source-key alias	dúbhišee akóoš	fifty-one (two twenties and eleven)	multiword-expression	multiple				0		
liljegren-LX000722	f_5jdmujorvgaim	source-key alias	dúbhišee aṇabhiíš	fifty-nine (two twenties and nineteen)	multiword-expression	multiple				0		
liljegren-LX000723	f_7r6ey4nphxc4s	source-key alias	dúbhišee aṣṭóoš	fifty-eight (two twenties and eighteen)	multiword-expression	multiple				0		
liljegren-LX000724	f_s7matalqczxhe	source-key alias	dúbhišee bóoš	fifty-two (two twenties and twelve)	multiword-expression	multiple				0		
liljegren-LX000725	f_q7bymwpv2k5bm	source-key alias	dúbhišee čandíiš	fifty-four (two twenties and fourteen)	multiword-expression	multiple				0		
liljegren-LX000726	f_3o7h6cu3pml7e	source-key alias	dúbhišee čúur	forty-four (two twenties and four)	multiword-expression	multiple				0		
liljegren-LX000727	f_zxubqbkov6hfk	source-key alias	dúbhišee dáaš	fifty (two twenties and ten)	multiword-expression	multiple				0		
liljegren-LX000728	f_ailprj3atcnwk	source-key alias	dúbhišee dúu	forty-two (two twenties and two)	multiword-expression	multiple				0		
liljegren-LX000729	f_6w4243it5temg	source-key alias	dúbhišee núu	forty-nine (two twenties and nine)	multiword-expression	multiple				0		
liljegren-LX000730	f_dru7lz2fv2oco	source-key alias	dúbhišee páanǰ	forty-five (two twenties and five)	multiword-expression	multiple				0		
liljegren-LX000731	f_crcxm2w5pprzw	source-key alias	dúbhišee panǰíiš	fifty-five (two twenties and fifteen)	multiword-expression	multiple				0		
liljegren-LX000732	f_bo53iweiw4hco	source-key alias	dúbhišee sáat	forty-seven (two twenties and seven)	multiword-expression	multiple				0		
liljegren-LX000733	f_y4ivndfefxlci	source-key alias	dúbhišee satóoš	fifty-seven (two twenties and seventeen)	multiword-expression	multiple				0		
liljegren-LX000734	f_vefwxfcosz4mq	source-key alias	dúbhišee ṣo	forty-six (two twenties and six)	multiword-expression	short-or-diphthong				0		
liljegren-LX000735	f_j25urkwrhislc	source-key alias	dúbhišee ṣoṛíiš	fifty-six (two twenties and sixteen)	multiword-expression	multiple				0		
liljegren-LX000736	f_zzk3n4ffn4gy6	source-key alias	dúbhišee tríiš	fifty-three (two twenties and thirteen)	multiword-expression	multiple				0		
liljegren-LX000737	f_xlylmn73cgcgm	source-key alias	dúbhišee tróo	forty-three (two twenties and three)	multiword-expression	multiple				0		
liljegren-LX000738	f_queqxxg4dcbcy	source-key alias	dúi	other, another (one); the other (out of two or more entities referred to); any other, sth or sb else	pron indef interr	short-or-diphthong				0		
liljegren-LX000739	f_sgcvq52whjfmk	source-key alias	dúi	another; other, some other	determiner	short-or-diphthong	6402	*dutīya-		3	*dutīya- 'second' (T: 6402)	
liljegren-LX000740	f_4347nhvpndvda	source-key alias	dukaán	shop, store	noun f Palula-noun-class-i loanword loan:Persian loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Persian): dukaan	Inflection: i-decl (Obl, pl): dukeení
liljegren-LX000741	f_zmogscvzmmmha	source-key alias	dukaandaár	shopkeeper	noun m Palula-noun-class-aan loanword loan:Persian loan:Urdu	second-mora		Origin:		2	Origin: Urdu/Persian: dukaan-daar	Inflection: aan-decl (Obl): -á, (Pl): -aán
liljegren-LX000742	f_wrckcrielnkfi	source-key alias	dukaandeerí	shopkeeping, business	noun f	short-or-diphthong				0		
liljegren-LX000743	f_ysmrb256ynkxo	source-key alias	dukíi	to twist, spin (fluff up wool in mattresses, etc.)	verb tr Palula-verb-class-L-e	first-mora				0		Inflection: L:e (Prs): dukáanu, (Pfv): dukílu, (Cv): dukí, (Imp): duká; Morphemic form: duk-é-
liljegren-LX000744	f_tmg5v6b6o7iam	source-key alias	dúna	to think	verb intr Palula-verb-class-L-consonant	short-or-diphthong				0		Inflection: L:cons (Prs): dunáanu, (Pfv): dunílu, (Cv): duní, (Imp): dun; Morphemic form: dun-
liljegren-LX000745	f_mtmy2rlnbzgso	source-key alias	duniaá	world	noun m Palula-noun-class-i loanword loan:Arabic loan:Urdu	second-mora		Origin:		2	Origin: Urdu (Arabic): dunyaa	Inflection: i-decl (Obl): dunyaí
liljegren-LX000746	f_riq6shcudjksk	source-key alias	durbaáṭ	pot	noun f Palula-noun-class-i	second-mora				0		Inflection: i-decl (Obl, pl): durbaṭí
liljegren-LX000747			dúṛi	dust	noun f Palula-noun-class-m	short-or-diphthong	6835	*dhūḍi-,		2	*dhūḍi-, dhūli- 'dust, powder; pollen, fog, mist' (T: 6835)	Inflection: m-decl (Pl): -m
liljegren-LX000748	f_hiixx4noougce	source-key alias	dušambá	Monday	noun m loanword loan:Persian	short-or-diphthong		Origin:		2	Origin: Persian: du-šambah	
liljegren-LX000749	f_6bwkkgt563eyg	source-key alias	dúši	toward, at, in the direction of	postp	short-or-diphthong				0		Restriction: With preceding oblique nominal argument or an accusative (if animate) altenatively oblique (if inanimate/locative) pro-form.
liljegren-LX000750	f_bmw3wkogswsvo	source-key alias	dúšii thíi	from (the direction of)	multiword-expression	multiple				0		
liljegren-LX000751	f_mevndyazmie3m	source-key alias	duṣmaán	enemy	noun m Palula-noun-class-aan loanword loan:Pashto loan:Persian	second-mora		Origin:		2	Origin: Pashto (Persian): duxman	Inflection: aan-decl (Obl): duṣmaná, (Pl): duṣmanaán
liljegren-LX000752	f_np3oufdwu53ho	source-key alias	duṣmaní	enmity	noun f	short-or-diphthong				0		
liljegren-LX000753	f_amxvj4efbsqto	source-key alias	dutagháanu	talkative	adj	first-mora				0		Inflection: Uml (Fem): dutaghéeni; Morphemic form: dhut-a-ghán-
liljegren-LX000754	f_ky22likdlg36w	source-key alias	dúu	two	num	first-mora	6648	dva-		1	dva- 'two' (T: 6648)	Morphemic form: du
liljegren-LX000755	f_pzso6wikdesz6	unique cited original and full etymology	dúu bhišá	forty (lit. two twenties)	multiword-expression	multiple				0		
liljegren-LX000756	f_zqyanpphgyzfk	unique cited original and full etymology	dúu sáwa	two hundred	multiword-expression	multiple				0		
liljegren-LX000757	f_42wytevmjlnvo	source-key alias	dúu thiáaḍa	two and a half	multiword-expression	multiple				0		Inflection: Uml (Fem): dúu thiéeḍi
liljegren-LX000758	f_os4zq5qyhygii	source-key alias	dúu zára	two thousand	multiword-expression	multiple				0		
liljegren-LX000759	f_iqk2dqo4idco2	source-key alias	dúula	marriage proposal	noun m	first-mora				0		
liljegren-LX000760	f_n3bocqps2kva2	source-key alias	ḍáab	plateau, plain area on top of a hill	noun f Palula-noun-class-i	first-mora				0		Inflection: i-decl (Obl, pl): ḍabí; Morphemic form: ḍab
liljegren-LX000761	f_fosokh4g76nnm	source-key alias	ḍaaká	robbery	noun m Palula-noun-class-ee loanword loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu: ḍaakaa	Inflection: ee-decl (Pl): ḍaakeé
liljegren-LX000762	f_l4uktrfss32h6	source-key alias	ḍaaká díi	to rob	verb tr compound conjunct-verb non-incorporating	multiple				0		Restriction: Masc agr with non-verb element in pfv; postpositional object with ǰhulí
liljegren-LX000763	f_buhxhubbl2azq	source-key alias	ḍaakṭár	doctor	noun m Palula-noun-class-aan loanword loan:English loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (English): ḍaakṭar	Inflection: aan-decl (Pl): -aán, (Obl): -á
liljegren-LX000764	f_ucz272pu4xd3o	source-key alias	ḍaakú	robber; thief	noun m Palula-noun-class-aan loanword loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu: ḍaakuu	Inflection: aan-decl (Pl): -aán
liljegren-LX000765	f_ngs5aomfmojuu	source-key alias	ḍáag	markhor (a species of wild goat)	noun m Palula-noun-class-a	first-mora				0		Inflection: a-decl (Obl, pl): ḍagá; Morphemic form: ḍag
liljegren-LX000766	f_xm2obp6bqxgri	source-key alias	ḍábal	double	adj indecl loanword loan:English loan:Urdu	short-or-diphthong		Origin:		2	Origin: Urdu (English): ḍabal	
liljegren-LX000767	f_eqaxivwhq7mrm	source-key alias	ḍáḍi	toward, at, in the direction of	postp	short-or-diphthong				0		Restriction: With preceding oblique nominal argument or an accusative (if animate) altenatively oblique (if inanimate/locative) pro-form.
liljegren-LX000768	f_iho63m7www37i	source-key alias	ḍang	hard, firm	adj indecl	implicit-short				0		
liljegren-LX000769	f_iho63m7www37i	unique cited original and full etymology	ḍang	Co-lexicalized intensifier	adv degree	implicit-short				0		
liljegren-LX000770	f_mcgmyiwg2nbky	source-key alias	ḍángarik	Palula speaking; Palulo (a designation used mainly by non-Palulo people; considered derogatory in Ashret)	adj indecl	short-or-diphthong				0		
liljegren-LX000771	f_tfr6kyj2z2qiw	source-key alias	ḍeerái	pile (of stones, bricks or mud)	noun f Palula-noun-class-a	short-or-diphthong				0		Inflection: a-decl (Obl, pl): ḍeerée
liljegren-LX000772	f_bezwijgwf7lm2	source-key alias	ḍháaka	to touch, hit	verb intr Palula-verb-class-L-consonant	first-mora				0		Inflection: L:cons (Prs): ḍhakáanu, (Pfv): ḍhakílu, (Cv): ḍhakí, (Imp): ḍháak; Morphemic form: ḍhak-
liljegren-LX000773	f_23suucgxvirzg	source-key alias	ḍhangíǰa	to be buried	verb tr pass Palula-verb-class-L-consonant	short-or-diphthong				0		Inflection: L:con (Prs): ḍhangiǰáanu, (Pfv): ḍhagiǰílu, (Cv): ḍhagiǰí; Morphemic form: ḍhang-íǰ-
liljegren-LX000774	f_dcawzycqnbois	source-key alias	ḍhangóo	to bury, plant	verb tr Palula-verb-class-L-a	first-mora	5574	*ḍhan̆k-		1	*ḍhan̆k- 'cover' (T: 5574)	Inflection: L:a (Prs): ḍhangaáanu, (Pfv): ḍhangóolu, (Cv): ḍhangaá, (Imp): ḍhangá; Morphemic form: ḍhang-á-
